t,ce,conservation,gate_open,updated
713,5.112759590148926,0.0,0,0
714,4.927725315093994,0.0,0,0
715,4.149853229522705,0.0,0,0
716,3.4454185962677,0.0,1,1
717,3.563220500946045,0.0,0,0
718,3.003675699234009,0.0,1,1
719,3.430176258087158,0.0,1,1
720,4.222144603729248,0.0,0,0
721,3.626404285430908,0.0,1,1
722,3.8686740398406982,0.0,0,0
723,3.3939414024353027,0.0,1,1
724,2.953709125518799,0.0,0,0
725,3.9877195358276367,0.0,0,0
726,3.2597434520721436,0.0,1,1
727,3.336660623550415,0.0,1,1
728,3.7452402114868164,0.0,0,0
729,3.535987377166748,0.0,1,1
730,3.676467180252075,0.0,0,0
731,3.628269672393799,0.0,1,1
732,3.458451509475708,0.0,1,1
733,3.386918306350708,0.0,1,1
734,2.610586404800415,0.0,0,0
735,2.2494635581970215,0.0,1,1
736,3.1022567749023438,0.0,1,1
737,3.122506618499756,0.0,0,0
738,3.5154902935028076,0.0,1,1
739,2.4573657512664795,0.0,0,0
740,2.2610630989074707,0.0,1,1
741,2.9148945808410645,0.0,0,0
742,4.210546970367432,0.0,1,1
743,4.2004714012146,0.0,0,0
744,4.211731433868408,0.0,1,1
745,4.937592506408691,0.0,1,1
746,4.51338529586792,0.0,0,0
747,3.208421468734741,0.0,0,0
748,2.765651226043701,0.0,0,0
749,3.7650632858276367,0.0,1,1
750,3.1522998809814453,0.0,0,0
751,3.5700595378875732,0.0,0,0
752,3.1967532634735107,0.0,0,0
753,3.697067975997925,0.0,0,0
754,3.687727928161621,0.0,0,0
755,3.0626087188720703,0.0,0,0
756,2.830427885055542,0.0,1,1
757,3.031874418258667,0.0,0,0
758,3.0783069133758545,0.0,0,0
759,3.065617799758911,0.0,1,1
