t,ce
3233,1.912635326385498
3234,2.3718063831329346
3235,2.1047446727752686
3236,2.4104607105255127
3237,1.5091845989227295
3238,1.710198163986206
3239,2.40671706199646
3240,1.7068132162094116
3241,2.0314087867736816
3242,2.00462007522583
3243,1.7630740404129028
3244,1.5785167217254639
3245,1.513970971107483
3246,1.7770333290100098
3247,1.5599278211593628
3248,2.0031015872955322
3249,1.9200687408447266
3250,1.9239163398742676
3251,1.959699034690857
3252,2.4051356315612793
3253,2.3685436248779297
3254,2.5821704864501953
3255,2.550492525100708
3256,2.7623119354248047
3257,2.9551632404327393
3258,2.4642233848571777
3259,2.2032949924468994
3260,2.2067999839782715
3261,1.9350606203079224
3262,2.145538806915283
3263,2.3512258529663086
3264,2.3112475872039795
3265,2.4170782566070557
3266,2.1963486671447754
3267,2.178513526916504
3268,2.296912431716919
3269,2.23197865486145
3270,2.246197462081909
3271,2.058168888092041
3272,2.2110700607299805
3273,2.2086825370788574
3274,2.3476719856262207
3275,2.1374034881591797
3276,2.3599181175231934
3277,1.964818000793457
3278,1.7146997451782227
3279,1.6955593824386597
3280,2.0310018062591553
3281,2.0234477519989014
3282,2.0936591625213623
3283,1.8621448278427124
3284,2.099052906036377
3285,2.0059421062469482
3286,1.700485110282898
3287,2.397489309310913
3288,1.761437177658081
3289,1.9118051528930664
3290,2.1051740646362305
3291,2.1560652256011963
3292,2.451313018798828
3293,2.6074376106262207
3294,2.072446346282959
3295,2.603064775466919
3296,2.2017457485198975
3297,2.3904881477355957
3298,2.3650107383728027
3299,2.3701977729797363
3300,2.4273722171783447
3301,2.6460628509521484
3302,2.319037437438965
3303,2.4675862789154053
3304,2.434329032897949
3305,2.688657283782959
3306,2.5228664875030518
3307,2.4473094940185547
3308,2.1775190830230713
3309,1.9252550601959229
3310,2.675218105316162
3311,2.7041287422180176
3312,2.7596402168273926
3313,2.6806156635284424
3314,2.521458148956299
3315,2.4571704864501953
3316,2.6171376705169678
3317,2.520761251449585
3318,2.5323450565338135
3319,2.707279682159424
3320,2.6834962368011475
3321,2.4523444175720215
3322,2.0243444442749023
3323,2.0151264667510986
3324,2.146737575531006
3325,2.132246732711792
3326,2.150578022003174
3327,2.342676877975464
3328,2.166492462158203
3329,2.3671653270721436
3330,2.23325777053833
3331,2.220019578933716
3332,1.7742877006530762
3333,1.980787754058838
3334,1.8612709045410156
3335,1.9187129735946655
3336,1.822252631187439
3337,1.8928332328796387
3338,1.921116590499878
3339,1.6957179307937622
3340,1.7640538215637207
3341,1.6792662143707275
3342,1.8380659818649292
3343,2.1499528884887695
3344,1.9999339580535889
3345,1.9478694200515747
3346,1.7046798467636108
3347,2.0628411769866943
3348,2.367234706878662
3349,2.0983641147613525
3350,1.9734607934951782
3351,1.8147015571594238
3352,1.6112065315246582
3353,1.881067156791687
3354,2.274735689163208
3355,2.0858805179595947
3356,2.042560338973999
3357,2.041943311691284
3358,2.1402289867401123
3359,2.052164077758789
3360,2.220284938812256
3361,2.2176260948181152
3362,2.368159294128418
3363,2.302361488342285
3364,1.9737919569015503
3365,2.4719862937927246
3366,2.272777557373047
3367,2.426511526107788
3368,1.9198726415634155
3369,2.0469815731048584
3370,2.534715175628662
3371,2.233379602432251
3372,2.1036550998687744
3373,1.9301650524139404
3374,2.145638942718506
3375,2.4825117588043213
3376,2.481513738632202
3377,2.7280843257904053
3378,2.4832684993743896
3379,2.6581814289093018
3380,2.8108034133911133
3381,2.8736205101013184
3382,2.737161159515381
3383,2.1400532722473145
3384,2.026916742324829
3385,2.068434953689575
3386,2.4633824825286865
3387,2.442030668258667
3388,2.430028200149536
3389,2.36189603805542
3390,2.0979347229003906
3391,2.3951165676116943
3392,2.4209537506103516
3393,1.9962289333343506
3394,1.8162235021591187
3395,2.0781443119049072
3396,1.8374319076538086
3397,2.154054641723633
3398,2.0896108150482178
3399,2.009148597717285
3400,2.238328218460083
3401,2.3489556312561035
3402,2.227700710296631
3403,2.4010417461395264
3404,2.199028730392456
3405,2.4713408946990967
3406,2.1203720569610596
3407,1.9042503833770752
3408,2.089935064315796
3409,1.8861509561538696
3410,2.3598906993865967
3411,1.9950836896896362
3412,2.636763095855713
3413,2.0441582202911377
3414,2.4003727436065674
3415,1.957800269126892
3416,2.166611909866333
3417,2.1209046840667725
3418,2.03546404838562
3419,2.279963254928589
3420,1.967761516571045
3421,2.524531126022339
3422,2.371819496154785
3423,2.664863109588623
3424,1.682355523109436
3425,2.32869029045105
3426,2.396315097808838
3427,2.0270140171051025
3428,2.131087303161621
3429,2.3294622898101807
3430,2.115814447402954
3431,2.0534517765045166
3432,1.8266371488571167
3433,2.186020612716675
3434,2.3229119777679443
3435,2.3477838039398193
3436,2.3793423175811768
3437,2.3287906646728516
3438,2.4091758728027344
3439,2.57734751701355
3440,2.46669602394104
3441,2.2669718265533447
3442,2.1478476524353027
3443,2.2975637912750244
3444,1.5991350412368774
3445,1.705446720123291
3446,2.1634960174560547
3447,1.8443645238876343
3448,2.036410093307495
3449,2.2916853427886963
3450,2.2225818634033203
3451,2.206031322479248
3452,1.457925796508789
3453,2.3356547355651855
3454,2.3173987865448
3455,2.1617751121520996
3456,2.4563088417053223
3457,2.3208539485931396
3458,2.228884220123291
3459,2.2390241622924805
3460,2.3779067993164062
3461,1.791507601737976
3462,1.873732089996338
3463,1.8235385417938232
3464,2.053900957107544
3465,2.3896877765655518
3466,2.3700008392333984
3467,2.2569494247436523
3468,2.118952989578247
3469,2.0294806957244873
3470,2.146458625793457
3471,2.159785747528076
3472,2.408283233642578
3473,2.2651076316833496
